"Sutra krama","Akaaraadi krama","Kaumudi krama","Sutra","PadacCheda",
"83038","3789","152","सोऽपदादौ","सः अपदादौ",
"83039","622","153","इणः षः","इणः षः",
"83040","2121","154","नमस्पुरसोर्गत्योः","नमस्पुरसोः गत्योः",
"83041","647","155","इदुदुपधस्य चाप्रत्ययस्य","इदुदुपधस्य च अप्रत्ययस्य",
"83042","1735","156","तिरसोऽन्यतरस्याम्","तिरसः अन्यतरस्याम्",
"83043","1974","157","द्विस्त्रिश्चतुरिति कृत्वोऽर्थे","द्विस्त्रिश्चतुः इति कृत्वोऽर्थे",
"83044","670","158","इसुसोः सामर्थ्ये","इसुसोः सामर्थ्ये",
"83045","2182","159","नित्यं समासेऽनुत्तरपदस्थस्य","नित्यम् समासे अनुत्तरपदस्थस्य",
"83046","101","160","अतः कृकमिकंसकुम्भपात्रकुशाकर्णीष्वनव्ययस्य","अतः कृकमिकंसकुम्भपात्रकुशाकर्णीषु अनव्ययस्य",
"83047","141","161","अधःशिरसी पदे","अधःशिरसी पदे",
"83048","1042","144","कस्कादिषु च","कस्कादिषु च",
"83049","1454","3634","छन्दसि वाऽप्राम्रेडितयोः","छन्दसि वाऽप्राम्रेडितयोः",
"83050","956","3635","कःकरत्करतिकृधिकृतेष्वनदितेः","कःकरत्करतिकृधिकृतेषु अनदितेः",
"83051","2263","3636","पञ्चम्याः परावध्यर्थे","पञ्चम्याः परौ अध्यर्थे",
"83052","2350","3637","पातौ च बहुलम्","पातौ च बहुलम्",
"83053","3494","3638","षष्ठ्याः पतिपुत्रपृष्ठपारपदपयस्पोषेषु","षष्ठ्याः पतिपुत्रपृष्ठपारपदपयस्पोषेषु",
"83054","621","3639","इडाया वा","इडायाः वा",
"83055","275","210","अपदान्तस्य मूर्धन्यः","अपदान्तस्य मूर्धन्यः",
"83056","3707","335","सहेः साडः सः","सहेः साडः सः",
"83057","626","211","इण्कोः","इण्कोः",
"83058","2221","434","नुम्विसर्जनीयशर्व्यवायेऽपि","नुम्विसर्जनीयशर्व्यवाये अपि",
"83059","530","212","आदेशप्रत्यययोः","आदेशप्रत्यययोः",
"83060","3391","2410","शासिवसिघसीनां च","शासिवसिघसीनाम् च",
"83061","3814","2627","स्तौतिण्योरेव षण्यभ्यासात्‌","स्तौतिण्योः एव षणि अभ्यासात्",
"83062","3572","2628","सः स्विदिस्वदिसहीनां च","सः स्विदिस्वदिसहीनाम् च",
"83063","2520","2276","प्राक्सितादड्व्यवायेऽपि","प्राक् सितात् अड्व्यवाये अपि",
"83064","3830","2277","स्थाऽऽदिष्वभ्यासेन चाभ्यासय","स्थाऽऽदिषु अभ्यासेन च अभ्यासस्य",
"83065","784","2270","उपसर्गात्‌ सुनोतिसुवतिस्यतिस्तौतिस्तोभतिस्थासेनयसेधसिचसञ्जस्वञ्जाम्","उपसर्गात् सुनोतिसुवतिस्यतिस्तौतिस्तोभतिस्थासेनयसेधसिचसञ्जस्वञ्जाम्",
